"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32"
"COURTS Orchard","5","highest compliments to Vijay whom we met at level 1 tv section today. he shared his knowledge with us despite us clarifying we were only browsing this visit. we learnt so much which will help in our eventual tv selection.

thank you Vijay!","2025-04-19T14:19:58.559Z","0","Claudia","34","true","2025-04-20T03:08:51.000Z","Dear Claudia​ 

Thank you for your great review. At COURTS SG, we work hard to offer high-quality service to every guest. We made sure to share this feedback with Vijay to give him the recognition. We hope you’ll visit us again soon.","en","4 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTUNvbzhhZWl3RRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvbzhhZWl3RRAB!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgMCoo8aeiwE%7CCgwIjuKOwAYQ6MLjigI%7C?hl=en","104735041230347925787","https://lh3.googleusercontent.com/a/ACg8ocJSlsjL7GiL_uPCCDtwbLoLJWWsyUROWYWINxSehvYZpP6pvg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/104735041230347925787?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","5","We had chosen a shaver and were about to pay when Vinh kindly stepped in to assist. He opened the box, patiently explained how to use it, and made sure we were comfortable with our choice. His service was excellent, and we’re very happy with the experience.","2025-04-06T12:39:11.575Z","0","F Tn","52","true","2025-04-07T07:52:26.000Z","Dear F Tn​ 

Thank you for your great review. At COURTS SG, we work hard to offer high-quality service to every guest. We made sure to share this feedback with Ngo Vinh Khang to give him the recognition. We hope you’ll visit us again soon.","en","4 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnTURJOExLMGRREAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJOExLMGRREAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgMDI8LK0dQ%7CCgwI7-vJvwYQ8OnLkgI%7C?hl=en","118347760220111040045","https://lh3.googleusercontent.com/a-/ALV-UjWdMrsVcU5ZbaYLpgFu80_aZ1NIFEy9CJmGXsCkPuRRLPpi9Q4=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/118347760220111040045?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","1",,"2025-03-31T09:44:34.188Z","0","Saidolim Kodirov","18","true","2025-04-01T01:37:06.000Z","Dear Saidolim Kodirov​, 

Thank you for taking the time to provide a valuable rate during your visit in our Store. We apologize that your experience did not meet your standard. Please email us at googlereview@courts.com.sg (mailto:googlereview@courts.com.sg) to discuss your experience further.",,"4 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnTUNJX0tXSEV3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJX0tXSEV3EAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgMCI_KWHEw%7CCgsIgsipvwYQsL38WQ%7C?hl=en","117765727360883776191","https://lh3.googleusercontent.com/a-/ALV-UjUkhIelIP9OaUPnrNRVv54iSrb0y6yciO1_fhW88Eea0Ywt0yhu=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/117765727360883776191?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","1","Waited for 20 mins to buy an ipad but no sales representative came to attend us.","2025-03-12T12:06:30.540Z","0","Sumit Varma","39","true","2025-03-13T08:35:29.000Z","Dear Sumit Varma​, 

Thank you for taking the time to provide a valuable rate during your visit in our Store. We apologize that your experience did not meet your standard. Please email us at googlereview@courts.com.sg (mailto:googlereview@courts.com.sg) to discuss your experience further.","en","5 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnTURReGRISUNREAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURReGRISUNREAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgMDQxdHICQ%7CCgwIxvHFvgYQuMTZgQI%7C?hl=en","106962438075117803308","https://lh3.googleusercontent.com/a-/ALV-UjViqtzHMzMinrB48jUG69xbccOXnd4Iyt2QMAKpneGxKvHwQPF9Fg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/106962438075117803308?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","5","Bought a smart Samsung washer n dryer last weekend. Sales person, Benson Tan was extremely helpful and professional. He patiently explained how the machines worked and how I could easily link it to my phone to remote control it. This is so important to me as I consider myself an IT idiot.
He even took it a step further by giving me his personal number so that I can WhatsApp him if I encounter any problems.
With his detailed explanations n good recommendations,  I easily linked the machines n have done a full load of laundry.
We definitely need more service staff like him. Way to go Benson and a huge thank you for making my day.","2025-03-12T07:28:00.408Z","0","Beth Ho","6","false","2025-03-12T08:46:18.000Z","Dear Beth Ho​ 

Thank you for your great review. At COURTS SG, we work hard to offer high-quality service to every guest. We made sure to share this feedback with Benson to give him the recognition. We hope you’ll visit us again soon.","en","5 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnTURRdVpUdUh3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRdVpUdUh3EAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgMDQuZTuHw%7CCgwIgO_EvgYQwMzQwgE%7C?hl=en","107827360533049931595","https://lh3.googleusercontent.com/a/ACg8ocKZM77gl9d8B6-ilS8TFwNq6l3x7KxQXgXrhwuJteMBPdh8-Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107827360533049931595?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","1","Been here to see Novita, block by this stp workers got to told her that I  need to go in to have look then only she move a bit. Been there for half any hours no sales coming over. I ask , they say is that same lady the sales. lol.","2025-03-04T08:21:54.680Z","0","Jack Lai","29","true","2025-03-05T06:52:25.000Z","Dear Allen Lai​, 

Thank you for taking the time to give us a review. We sincerely apologize about the issues you experienced, and we hope to make this right. Please reach out to googlereview@courts.com.sg (mailto:googlereview@courts.com.sg) so we can communicate with our relevant team on this matter.","en","5 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTUNRanV6NXJBRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90BvZ0tC5ZjM0elK-KtpfA35SBjJTA7vCGCtvjrWI3v0LbADG8GYKQmKI8abEOyhHQPyrHqAYxRpzcNC-j-ez69joC_uzKW4yo9BZSDFfqOqQq0NqhNPbWDYkQXb3gU4UqyFZTA-","https://lh3.googleusercontent.com/geougc-cs/AB3l90B2JNMykodr6wJO-HzPE_acIVwOWYDmrgW_BLk6wX4pkwRao5tqMYsDKJ04deVL2zt0PUqhd5BMILkT9hfc2XzSqTJfEQSraoQQS-YHzM8vFy4J66htDTXVmQ_g2RYss6fOip9FDA",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRanV6NXJBRRAB!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgMCQjuz5rAE%7CCgwIovCavgYQ-Pu5xAI%7C?hl=en","116442759322829527070","https://lh3.googleusercontent.com/a-/ALV-UjWHpbVEJ1Ld_fPZJ9PUOuEtRtlZKgM_9ZmgqYK5FT_KV6pyakj8=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/116442759322829527070?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","1","Staff are not very helpful and not knowledgeable about their products and offerings. Even small 7eleven store cashiers are better than these lazy staff.

I bought a camera here that will be used as a gift. No one was around to help, so I went to the cashier area and asked someone to sell the item to me. I specifically asked if the item I will be buying can be returned as I don't want to open the box since it will be a gift I will give on my overseas trip. The guy who helped me said it could be returned after 14 days. I counted my overseas trip days, and if ever there is a defect, I can still return it after my trip.

Armed with this info, I immediately paid for the item. When I double-checked with the cashier about the return policy, much to my surprise, he said the item only has a 1 week return policy. I argued that they falsely provided sales terms and misled me into buying the item. As a compromise, I asked if they could test it instead, though I am hesitant since I want the box sealed when I give my gift - but to add to the incompetence so far, they said they don't have a dedicated salesperson who can test it.

Since they have no solutions for me and we just stared at each other for minutes with no one offering even a simple apology, much less a work around the issue, I just opted to refund the item.

When the person who will process my refund came and asked the guy if I would need a refund, the guy even had the gall to tell her I changed my mind. I didn't let it pass since they are the one who changed the terms of sale right there, not me. Stores usually get sued and fined for this kind of misleading sales, but the staff are not even bothered by the mistake and incompetence they just displayed. In any other setup, this kind of attitude leads to suspension or even dismissal, but I guess Courts Orchard management is satisfied with being mediocre and incompetent.","2025-02-26T15:34:22.297Z","0","Marc Osias","14","true","2025-02-27T06:17:06.000Z","Dear Marc Osias​, 

We’re so sorry to hear about your unfortunate experience with our staff. We thank you for your feedback which we highly appreciated. Please send as an email at googlereview@courts.com.sg and we will share this with our team. We hope to have the chance to welcome you back.","en","6 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnTURncmJidlRREAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURncmJidlRREAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgMDgrbbvTQ%7CCgwI_uj8vQYQyOf2jQE%7C?hl=en","112413898340836723426","https://lh3.googleusercontent.com/a/ACg8ocJU-RNHx4RCGOcJsDGuvqx6b7HtbIRNdjKvh8AcaFc3u6rocw=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/112413898340836723426?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","5","I am writing to express my heartfelt appreciation for the exceptional service provided by Eric Chang from Courts Orchard.

A year ago, I purchased a laptop and a mobile phone from Courts. Due to some delays in delivery, I added Eric, who was at the cashier counter at the time, to my contacts. Recently, one of the items required repairs, and I was unsure how to proceed. Remembering Eric, I reached out to him with the hope that he could assist me.

To my surprise and delight, despite nearly a year passing since our initial interaction, Eric responded promptly and went above and beyond to help me resolve the issue. His professionalism, patience, and dedication ensured that everything was handled smoothly, leaving me deeply impressed and grateful.

Eric’s outstanding service is a testament to Courts’ excellent leadership and management. It is clear that your company values and nurtures talented employees who are committed to customer satisfaction. This experience has reinforced my confidence in Courts as the best choice for quality products and reliable service.

Thank you once again for having such an outstanding team member. I truly appreciate Eric’s help and look forward to continuing my patronage with Courts.","2025-02-19T14:52:48.119Z","0","cc Tan","9","false","2025-02-20T09:19:10.000Z","Dear cc Tan​ 

Thank you so much for your 5-star review! We will share this with the store team to let them know to keep up the amazing work. We look forward to welcoming you back to COURTS SG in the near future.","en","6 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTUNnMVlQTnZ3RRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNnMVlQTnZ3RRAB!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgMCg1YPNvwE%7CCgsIwODXvQYQ8MjzOA%7C?hl=en","117059555257697629919","https://lh3.googleusercontent.com/a/ACg8ocLuQVQd9dMEWty_00ZfeEUN2GJtCQK0xZtjt8JAaIqIVJsmUg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117059555257697629919?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","5","Huge place for shopping gadgets. Has 2 floors with wide variety of consumer electronics.","2025-02-11T09:30:27.913Z","0","Chandu Shekar","189","true","2025-02-11T11:15:19.000Z","Hi Chandu Sekar,

Thanks for leaving a review and we are glad that you enjoyed your experience with us. Looking forward to serving you better in the future!","en","6 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTURBdmVMTXFBRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBdmVMTXFBRRAB!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgMDAveLMqAE%7CCgwIs7GsvQYQ-LHSswM%7C?hl=en","107577259433478123219","https://lh3.googleusercontent.com/a-/ALV-UjUJv1tk31PqIZC_V8TeUNs2mSL8zWonQX7Ysipp3psvRNGCokkr=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/107577259433478123219?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","4","Staff are sales driven, lack of personal touch. Had a number of impulsive and regretted purchases. It’s my valuable lesson learnt.","2025-01-25T23:01:50.115Z","0","Ashley Ng","8","false","2025-01-27T03:01:39.000Z","Dear Ashley Ng​, 

Thank you for taking a moment to share your experience at COURTS SG. If there is anything else we can do for you, please email us at googlereview@courts.com.sg (mailto:googlereview@courts.com.sg). We look forward to seeing you again soon.","en","7 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSURfMWEzUEZnEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfMWEzUEZnEAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgID_1a3PFg%7CCgsI3trVvAYQ0MCbNw%7C?hl=en","102934977757810134036","https://lh3.googleusercontent.com/a/ACg8ocL9D6DLVQ2ryZlLgPpN-QGN8TxsA0i0FO5wUq35VijFE2EW=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102934977757810134036?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","4","I was served by Kenneth Oh when I went to Orchard Heeren to buy a TV. He explained patiently additional functions of the more expensive model. I appreciate the fact that he didn’t push me to buy a particular brand or to buy the more expensive model. His manager is Lee. I also want to add that when he was out for lunch, hiscolleague who served me, a tall guy, was also very helpful. Kudos to Courts for employing staff who don’t push a particular brand.","2025-01-19T07:15:12.858Z","0","Peggy Tan","4","false","2025-01-20T03:00:21.000Z","Dear Peggy Tan​, 

Thank you for taking a moment to share your experience at COURTS SG. If there is anything else we can do for you, please email us at googlereview@courts.com.sg (mailto:googlereview@courts.com.sg). We look forward to seeing you again soon.","en","7 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNfMi03elpREAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfMi03elpREAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgIC_2-7zZQ%7CCgwIgM2yvAYQoPrMmQM%7C?hl=en","108053631217885610710","https://lh3.googleusercontent.com/a/ACg8ocI1u6cPorqpoomZccfl29Zd6CNLEtrKvnxEnDXKGWR7L9gR9w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108053631217885610710?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","1","Super bad. Customer service is horrible. Don't go there.","2025-01-16T14:31:17.750Z","0","Nikita Tanadzhy","4","false","2025-01-17T08:13:38.000Z","Dear Nikita Tanadzhy​, 

Thank you for taking the time to give us a review. We sincerely apologize about the issues you experienced, and we hope to make this right. Please reach out to googlereview@courts.com.sg (mailto:googlereview@courts.com.sg) so we can communicate with our relevant team on this matter.","en","7 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNfdnByWmVBEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfdnByWmVBEAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgIC_vprZeA%7CCgwItbCkvAYQ-Mjk5QI%7C?hl=en","113917208316288279364","https://lh3.googleusercontent.com/a-/ALV-UjXkk8clX9dVhc2fmhCc8112qaDTQWAQx1Sr9QvZPf0vyOlN7TLY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113917208316288279364?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","1","Worse electronic shop in singapore. Just bought a headphone 700sgd. Paid right in shop. Waited 40mn for the salesman telling me « we do not have it in stock » need to come back when we will have it, basically wasting my time again.  What is the pint to go to shop then ? Next I will order on line. Same level of service","2025-01-04T04:01:43.731Z","0","RPFG Indonesia Investment","3","false","2025-01-05T01:32:48.000Z","Dear RPFG Indonesia Investment​, 

We’re so sorry to hear about your unfortunate experience with our staff. We thank you for your feedback which we highly appreciated. Please send as an email at googlereview@courts.com.sg (mailto:googlereview@courts.com.sg) and we will share this with our team. We hope to have the chance to welcome you back.","en","7 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSURmbExuY1p3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmbExuY1p3EAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgIDflLncZw%7CCgwIp-XiuwYQwPbo3AI%7C?hl=en","103566618695196554540","https://lh3.googleusercontent.com/a/ACg8ocIPM0eOQukhuIM_LpKoimk3peIhtSCyeBhit91tOgFq1qaapw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103566618695196554540?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","5","Bought a Samsung Smart TV today (dated 2/1/24) at Courts Heeren. I was served by Kenneth, he is a very humble, patient and helpful salesman. He explained to me from the functions of the tv, to the differences in the different brands and also reminded me about all the after sales services they (or Samsung) could provide for me. It was a really pleasant experience at the store. And guess what’s even more incredible? He went extra miles to deliver my credit card to me after I found out that it was left at the cashier!! Really very very impressed with his service. 👍👍👍 Will definitely trust him if I ever need any other appliances for recommendation.

PS. I was actually planning to just take a look at the different TV models since I parked at Heeren to run an errand. But his sincerity in helping me changed it all. Thanks a lot, Kenneth! Happy new year! 😊","2025-01-02T09:11:02.887Z","0","Janice Cuidan","15","true","2025-01-05T04:57:24.000Z","Dear Janice Cuidan​ 

Thank you for your great review. At COURTS SG, we work hard to offer high-quality service to every guest. We made sure to share this feedback with Kenneth to give him the recognition. We hope you’ll visit us again soon.","en","7 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNmNS1ueEhnEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90AMryIhyxtIh3xLeQCDfd1qnemQncOQlOQXwk-jDfMnXhKILjpkFe6rr8jI4XN_9qAAGw47f-OREYgG8juP3IyILF82MGcSCCLmr0rOi4or1EUD-CXVr1SNWDKBK3Pxf-KKvJ_ixQ",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmNS1ueEhnEAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgICf5-nxHg%7CCgwIprDZuwYQqJimpwM%7C?hl=en","106426657429692455964","https://lh3.googleusercontent.com/a-/ALV-UjWzVsc9_WKcCfVTOuwrpnhWQyReqaq2Mn2YmfyhNNeXgUl-Lj0=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/106426657429692455964?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","5","I had a pleasant purchase experience at Courts Heeren with Hema. She is professional and patient, answering all the questions I had with the delivering process.  Thank you Hema!","2024-12-31T10:04:08.125Z","0","D Li","6","false","2025-01-05T08:40:48.000Z","Dear D Li​,

Thanks for leaving a review and we are glad that you enjoyed your experience with us. We will definitely share this with them. Looking forward to serving you better in the future!","en","7 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNmdFp2bFNREAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmdFp2bFNREAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgICftZvlSQ%7CCgsImIPPuwYQ8JzPOw%7C?hl=en","116207870305717301204","https://lh3.googleusercontent.com/a/ACg8ocLH7DmQ8uY5Uk2U-1d1P2ms0jGiwhm034TIpKD8ql9YX2W1oA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116207870305717301204?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","1","Very nice place here and a lot of staff around. But no one is willing to serve customers.","2024-12-10T12:25:35.881Z","0","Daniel Ma","6","false","2024-12-12T06:59:35.000Z","Dear Daniel Ma​,

Thank you for taking the time to give us a review. We sincerely apologize about the issues you experienced, and we hope to make this right. Please reach out to googlereview@courts.com.sg (mailto:googlereview@courts.com.sg) so we can communicate with our relevant team on this matter.","en","8 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnSUN2aHZfTTl3RRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90Aekzoqui6HlCrEHvCO6SZD9yBa543hWeJlZFX5QjcR9S7Reh0JjaU1yac318MKekPxNE9xrm1ceoiMi-P7NRMthguiEZ4VkDp55EmXHVPo9t47yJBY1WeuHAm5NrlmrIAYB9Q",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2aHZfTTl3RRAB!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgICvhv_M9wE%7CCgwIv-bgugYQ-KSwpAM%7C?hl=en","100283661893167538311","https://lh3.googleusercontent.com/a-/ALV-UjWk4t0uWCzzJ8RLn19f-wQgodvgbyiBrn9MXwCvn994AAo7x-pf=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100283661893167538311?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","2","Unfriendly and unhelpful. :-( Asked about the Samsung S9 FE and how much it was, a staff Eric(?) just said ""879."" and then walked off. I bought it on Lazada for 457 instead.","2024-11-25T09:20:47.712Z","0","Tan J Ken","153","true","2024-11-25T10:55:05.000Z","Dear A Google User​, 

We’re so sorry to hear about your unfortunate experience with our staff. We thank you for your feedback which we highly appreciated. Please send as an email at googlereview@courts.com.sg (mailto:googlereview@courts.com.sg) and we will share this with our team. We hope to have the chance to welcome you back.","en","9 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNQa2FxaVFBEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQa2FxaVFBEAE!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgICPkaqiQA%7CCgwI74KRugYQyIzg0wI%7C?hl=en","102286366615406806253","https://lh3.googleusercontent.com/a-/ALV-UjVzbmzlvcvw9NhA_qsS7ZOEiG0KHjrQVJQAFrT8GePUN5SeZIp4Dg=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/102286366615406806253?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","5","Pleasant experience shopping at courts. Vinh was patient, helpful and friendly.","2024-10-15T03:06:34.109Z","0","Bi Lin Kea","4","false","2024-10-16T03:03:20.000Z","Dear Bi Lin Kea​ 

Thank you for your great review. At COURTS SG, we work hard to offer high-quality service to every guest. We made sure to share this feedback with Vinh to give him/her the recognition. We hope you’ll visit us again soon.","en","10 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNYOHRmNGd3RRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYOHRmNGd3RRAB!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgICX8tf4gwE%7CCgsIuri3uAYQ0I6LNA%7C?hl=en","108490051238270887684","https://lh3.googleusercontent.com/a-/ALV-UjVShleyNO7scvRmcBBxr_gYxh7G2AbEjvAhcZPw6QHJjYBXZoU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108490051238270887684?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"COURTS Orchard","5","Good service :)","2024-09-25T12:46:11.323Z","0","Liss Gh","44","true","2024-09-26T05:19:05.000Z","Dear Liss Gh​,

Thank you for sharing a review of your recent experience. Our team here at COURTS Orchard is committed to providing high-quality customer service, and we’re thrilled to hear that we made a good impression on you. We hope you’ll visit us again soon.","en","11 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNueHZhajBBRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNueHZhajBBRRAB!2m1!1s0x0:0x47c348ea28fd7a58!3m1!1s2@1:CIHM0ogKEICAgICnxvaj0AE%7CCgwIk4zQtwYQqPyUmgE%7C?hl=en","100737836205197503996","https://lh3.googleusercontent.com/a/ACg8ocI41DyM_rhrORkNi4cWWwVMQE1gcut7p5x8z6kVyrX4u3fa2LU=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100737836205197503996?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
