"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewContext/Positive","reviewContext/Services","reviewContext/Negative","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19"
"BMTC School 4 (Rocky Hill Camp)","5","Best resort in Tekong.","2024-07-08T23:44:35.172Z","0","eddieyangho","4","false",,,"en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUNyNmNmb25nRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNyNmNmb25nRRAB!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICr6cfongE%7CCgsI4_OxtAYQ6JioUg%7C?hl=en","103053026278722371623","https://lh3.googleusercontent.com/a-/ALV-UjXH1_Sex7B7Wxy37YgAbprKmBBFGEhm6h3QK6-rX4KM7HqhkHmuig=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103053026278722371623?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","5","I would definitely recommend staying at this resort for all tourists planning to visit Rocky Hill Nature Reserve. I thoroughly enjoyed my stay in the deluxe 16-man forest villa as our suite enjoyed a panoramic forest view, as well as a beautiful view of the hotel lobby (parade square) from the balcony. Guests of the resort are sure to encounter some of the exotic native wildlife such as primates, bats and several avian species. If you are lucky, you may also be able to partake in a unique safari experience where the wildlife comes inside the villa itself, offering you a more intimate and unique experience. However, guests are advised to hide any snacks inside their state of the art metal finish wardrobes. Speaking of food, the resort offers a more pleasant dining experience than the Tekong Riviera Grand Hotel, but you may find the chicken a little… medium rare but also quite dry and stringy. additionally, the fried rice or noodles are occasionally dripping with oil… how generous! despite some minor drawbacks, the bistro here certainly offers a finer dining experience than the dining halls at Ladang, and i must commend the variety of assorted free-flow beverages provided. Guests can also look forward to enjoying the weekly yacht service which shuttles them between the main island and the resort. The hotel staff are also not exactly friendly and shout at guests from time to time, but were still marginally better than what i expected before my stay here. Despite the apparent poor service of the staff, i still grew to see them with much endearment, and so did i enjoy sharing a suite with my fellow guests. Overall, i would say this is truly a unique resort concept, especially for those looking for an immersive ah boys to men experience.","2024-06-22T14:00:38.977Z","0","xignyu","2","false",,,"en","Edited a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUNMdWFfRFVBEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMdWFfRFVBEAE!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICLua_DUA%7CCgwIhrLbswYQwOeF0gM%7C?hl=en","101012839936651142456","https://lh3.googleusercontent.com/a/ACg8ocLnNrvYSvFWuz04I3wxNdpTLo4GX25dT8WKaKTP60cX_QbtCw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101012839936651142456?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","3",,"2024-04-02T02:53:51.966Z","0","Irfan Oomsk","452","true",,,,"a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUNEMjl2S1NBEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEMjl2S1NBEAE!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICD29vKSA%7CCgwIv-atsAYQ0NOLzQM%7C?hl=en","118386546372014302757","https://lh3.googleusercontent.com/a-/ALV-UjVTOFXCZTaIfQ136PqTrYdZtIP0Zj9XEqMIHIvM-hJjKGbWpdUWYg=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/118386546372014302757?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","5","Josepchoo
Home
OK
8.00pm
8,30pm
22.00pm","2024-02-16T10:24:30.077Z","0","Joseph Choo","11","false",,,"en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUNkNmJYZW5nRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkNmJYZW5nRRAB!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICd6bXengE%7CCgsI3u-8rgYQgJuFJQ%7C?hl=en","107870072916852083931","https://lh3.googleusercontent.com/a/ACg8ocK_u-dBWtOFs0vroPxbmmDRkbE6PpQg_N67HvsmrAnsCVw_WA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107870072916852083931?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","3","Many one-way roads leading to dead ends or locked gates, monkeys and boars often seen.","2024-01-14T06:57:49.266Z","0","Franklin Lyu","21","true",,,"en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUNObG9ERnFnRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNObG9ERnFnRRAB!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICNloDFqgE%7CCgsI7YuOrQYQiMLxfg%7C?hl=en","116315274023134921168","https://lh3.googleusercontent.com/a-/ALV-UjWmOeuna3PXpvhcAEBj7i5rz8z-GTGYqoiCsAwshKNMQKstueo3=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/116315274023134921168?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","1",,"2023-12-31T11:49:04.028Z","0","Arryl Tham","1","false",,,,"a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUMxa2ItaG9nRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxa2ItaG9nRRAB!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgIC1kb-hogE%7CCgsIsKrFrAYQ0IPaDQ%7C?hl=en","111247888447047041296","https://lh3.googleusercontent.com/a/ACg8ocIFpsNvrGEuYgaXOtsqKpUCdjK0jTAC6YmuXWzHcU90ldDpnw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111247888447047041296?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","3","I felt the spirit of remedial training enter my body when I ran on the track.","2023-08-01T06:22:02.074Z","0","BloodTrinity","159","true",,,"en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUNwOHZEZUhnEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwOHZEZUhnEAE!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICp8vDeHg%7CCgsIismipgYQuLS0Iw%7C?hl=en","111047315523300618906","https://lh3.googleusercontent.com/a-/ALV-UjUBtr-SyzPWsffYvLHpr4WvOYu8aBUWh9lAqvEfDPqfLxXSXJE=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/111047315523300618906?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","5","Still haven’t Ord skill issue","2023-05-17T11:49:36.465Z","0","uncle koko","17","true",,,"en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUN4OXNiQUtnEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4OXNiQUtnEAE!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICx9sbAKg%7CCgwI0P6SowYQ0Kn43QE%7C?hl=en","103607747053704373541","https://lh3.googleusercontent.com/a/ACg8ocIzV9tHXQeaYAHU039Nyto8F2rZRNbZs5aW9LjG3JhOcNXj0w=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/103607747053704373541?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","4","School 4 is around 4km away from the rest of Tekong Resort's schools. Travel time depends on how fast your tonner driver wants to go and whether he cares about passenger comfort when going over the 1001 speed bumps on Tekong Highway.

Here is the place where you really feel like you're in the army. You will hear the glorious sound of gunfire day and night. You will also be close to nature and experience real-life combat when you have to fend off monkey raids. If you're lucky, you might even come across a pangolin.

Despite its remote location, Rocky Hill has everything you need - well-equipped medical facilities, a swimming pool and the best food on Pulau Tekong. Like the other schools, you will also have a complimentary 5-day outdoors experience, where you can bathe in the organic and natural mud of Pulau Tekong.

And to recruits, if you end up here you can give up on your M1 subscription. M1 never works here.","2023-05-08T06:09:44.914Z","0","Constantin Zhukov","148","true",,,"en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUN4d1BleUdnEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4d1BleUdnEAE!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICxwPeyGg%7CCgwIqKTiogYQgNX9swM%7C?hl=en","108989207217759345404","https://lh3.googleusercontent.com/a/ACg8ocIlYI0ScBJMZ3FjvcV1i2Hdv0M60LSWvubhpQN21b-YjNGIaQ=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/108989207217759345404?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","5","Complimentary land transfer upon arrival - number off on vehicle always ends up with extra head count :)","2023-04-30T13:44:00.231Z","0","Lionel B","95","true",,,"en","2 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURSMWRXUDZnRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSMWRXUDZnRRAB!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgIDR1dWP6gE%7CCgsIoOG5ogYQoLbPbg%7C?hl=en","114054387791839744460","https://lh3.googleusercontent.com/a-/ALV-UjXgDFgZrES-WHUKusMFkB1QEYTYI6FsTTI5aeLdnccQ-9Y2qcSs=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114054387791839744460?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","3","School 4 is located 30-40 mins drive from the main area. It has notably more wildlife as the complex is surrounded by nature compare to schools 1-3 which offer each building protection from too much wildlife.

All needs are still met in school 4 thou and arguably the food has been noted to not be as fresh from the main complex. However cell signal is still strong in this neck of the woods abiet this was about 10 years ago now.

Interesting the craziest thing that happened was birds ? flying into the window because they didnt expect a building in the middle of the jungle. Otherwise during my time, no wildlife ever really disturbed us nor did i see anything dirty.","2022-11-17T07:53:02.308Z","0","Rick","235","false",,,"en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUMtbi1USUh3EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtbi1USUh3EAE!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgIC-n-TIHw%7CCgwI3tDXmwYQqJGjkwE%7C?hl=en","100865142100347658512","https://lh3.googleusercontent.com/a-/ALV-UjWdNLw6tzJ7pES5ZDpwNUifeGP6R6_j17IdIa8gxJAETJv94HZi=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100865142100347658512?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","4","Private island, free food, free accomodations.","2022-09-07T13:12:16.883Z","0","Mukesh waran","9","false",,,"en","2 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUNlOU9hVWdnRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlOU9hVWdnRRAB!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICe9OaUggE%7CCgwIsLHimAYQoMKRpQM%7C?hl=en","112091192868822488636","https://lh3.googleusercontent.com/a-/ALV-UjXNhXdlA0pH_T6wY2qPHqDmKdhPN_MIypm2CTjDgDVTsYeeRfCr=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112091192868822488636?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","3",,"2022-09-07T06:12:30.939Z","0","kukubird","5","false",,,,"2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUNlMUtQemZ3EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlMUtQemZ3EAE!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICe1KPzfw%7CCgwIzuzgmAYQwNCZwAM%7C?hl=en","100339887166822174522","https://lh3.googleusercontent.com/a-/ALV-UjWS4mO_yjQVWsrz_dKY0aT396BsKUPGTh5zzrkDAfwPhr5B_WXy=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100339887166822174522?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","4","Great place for staycay. Would’ve given 5 stars but sadly no due to no bathtubs","2022-06-24T19:56:05.329Z","0","Shogun Kimi","10","false",,,"en","3 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURPb0p2WXZRRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPb0p2WXZRRRAB!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgIDOoJvYvQE%7CCgwI1a3YlQYQ6K6QnQE%7C?hl=en","114558262834838329066","https://lh3.googleusercontent.com/a-/ALV-UjVixRBpQpV5nngnsaYiYyIl-pDavrQpaI5o8-NQR_xr-oKBVw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114558262834838329066?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","5","Truly a quality place to spend 4 months or 5, if you’re lucky! Great facilities like gym (closed due to covid) and one of the best swimming pools on the island. You are surrounded by the rainforest which allows you to see wildlife up close when you go for guided tours (route march) of the place. Since you’re far away from the ferry terminal you’re treated to lovey unobstructed views of tekong scenery and a great big blue sky though personally the workout program for guests have us facing the ground more than the sky. Weirdly they ask guests who are unwell to help out with different tasks that the caretaker is supposed to do.","2021-04-16T05:42:07.521Z","0","aditi brandon","9","false",,,"en","4 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUNLX2QzbXRnRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNLX2QzbXRnRRAB!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICK_d3mtgE%7CCgwIr8fkgwYQ0JbX-AE%7C?hl=en","114879406403168106787","https://lh3.googleusercontent.com/a-/ALV-UjU8g1hI4QYgHPnAo2PrY6i-HOCAX7rBMylHM-KKeIbL9AcpzY2X=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114879406403168106787?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"BMTC School 4 (Rocky Hill Camp)","5",,"2021-04-05T05:18:20.968Z","0","Yi Kang Ng","102","true",,,,"4 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUNLdHAtOWxBRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNLdHAtOWxBRRAB!2m1!1s0x0:0xf538b0378927ad8f!3m1!1s2@1:CIHM0ogKEICAgICKtp-9lAE%7CCgwInLuqgwYQ6JPxzQM%7C?hl=en","108619597284500748522","https://lh3.googleusercontent.com/a/ACg8ocImXzn2rKEhjiwj8vdSXNZU8mIfK3mVNP8Lzgr1AI9NpVckPw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/108619597284500748522?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Basic Military Training Centre","5",,"2025-08-12T04:43:34.522Z","0","Joseph Wu","23","true",,,,"2 weeks ago",,"Ci9DQUlRQUNvZENodHljRjlvT21wdlUyVTFTM0V5TVdkU1RHcDJNVzk1TWw4M1EyYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wdlUyVTFTM0V5TVdkU1RHcDJNVzk1TWw4M1EyYxAB!2m1!1s0x0:0xa4a08d8e7c262f25!3m1!1s2@1:CAIQACodChtycF9oOmpvU2U1S3EyMWdSTGp2MW95Ml83Q2c%7C0cagOqU7wBs%7C?hl=en","110411762085169968226","https://lh3.googleusercontent.com/a-/ALV-UjW-CG1KUKRO7mT2lYvzWw1y0MulKoZt_pi_cX_QZrRJZh9VpEy0=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/110411762085169968226?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Basic Military Training Centre","5","Tekong is like a pilgrimage for the bois.
This place will change you inside out for the better, free of charge plus you get an allowance of an intern for 2 years while others not serving are earning more. Its like you are given a challenge quest to survive 2 years with fix allowance.
If you survive this, you'll survive anything the world throws at you.

Don't go toilet alone btw, call your buddy to follow you.

Major Cons: You might risk losing your GF, or maybe not.
Major Pros: You get to weed out fake love easily, it's not a test for you, it's a test for her. lol

10/10 good experience.","2025-08-12T01:07:24.417Z","0","Kenneth Chan","62","true",,,"en","2 weeks ago",,"Ci9DQUlRQUNvZENodHljRjlvT21ORGJUSkRUMVUyWjFSWlRrdDFjbE5OZG01UFJrRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ORGJUSkRUMVUyWjFSWlRrdDFjbE5OZG01UFJrRRAB!2m1!1s0x0:0xa4a08d8e7c262f25!3m1!1s2@1:CAIQACodChtycF9oOmNDbTJDT1U2Z1RZTkt1clNNdm5PRkE%7C0cadEBNtG6N%7C?hl=en","110314377848477990234","https://lh3.googleusercontent.com/a-/ALV-UjWw6LZ0g0yGWU2iT_IROhKGkn5XIWRNybl2D2-Ai8V7nWZgqcJ9=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/110314377848477990234?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Basic Military Training Centre","5","Best free restaurant and accommodation with 24/7 fitness center. Guarantee weight lost and improve in endurance.","2025-07-21T09:02:14.192Z","0","Jasper Phua","174","true",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xvdFdXWmlRMVZ2T1hsMGVVNVJVbHByUTA5SloyYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xvdFdXWmlRMVZ2T1hsMGVVNVJVbHByUTA5SloyYxAB!2m1!1s0x0:0xa4a08d8e7c262f25!3m1!1s2@1:CAIQACodChtycF9oOlotWWZiQ1VvOXl0eU5RUlprQ09JZ2c%7C0cUV7LAV172%7C?hl=en","114824714544237189082","https://lh3.googleusercontent.com/a-/ALV-UjUPioPlgOzM3HGoZamMA1mSuBOYFKN7zMskl0ySTYnPbm0CkSsf=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114824714544237189082?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Basic Military Training Centre","1",,"2025-07-21T06:34:00.286Z","0","Mohd Daniel Mohd Faisal","7","true",,,,"a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT214UmF6SnVSRTlDWTNWNlRHNXpjbmxXVm0xR2RtYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214UmF6SnVSRTlDWTNWNlRHNXpjbmxXVm0xR2RtYxAB!2m1!1s0x0:0xa4a08d8e7c262f25!3m1!1s2@1:CAIQACodChtycF9oOmxRazJuRE9CY3V6TG5zcnlWVm1Gdmc%7C0cUSxNG56RO%7C?hl=en","117576634614360837454","https://lh3.googleusercontent.com/a-/ALV-UjXLZhv4wi_gsJWDUODeMYRKyGwEnKo8s5DBjMRbsXqWzbDT67Nf=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/117576634614360837454?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Basic Military Training Centre","5","⭐⭐⭐⭐⭐ ""Best All-Inclusive Bootcamp Experience in Singapore!""
Where else in Singapore can you get free food, free transport, free lodging and still get paid for showing up? That’s right — welcome to NS, the country’s most exclusive all-male wellness retreat (ladies, your turn is coming 👀).
Think of it as a 2 months-long all-expenses-paid bootcamp:
Meals provided (portion-controlled for maximum gains!)
Transport included (you will march to your destination)
Accommodation in charming shared rooms with authentic military décor (read: bunk beds and no aircon)
Fitness plan so effective, you’ll never need a gym membership again.
Weight gain? Not possible. You’ll lose calories just from standing still under the sun.
The staff (affectionately known as sergeants) are super hands-on and very vocal with feedback. Sometimes they yell, but it’s only because they care... deeply about uniform standards.
Highly recommended for anyone aged 18+ with a strong sense of patriotism, or at least no legal way to say no.
Pro tip: Always carry a water bottle, and never — never — ask “Why?”. Just say “Yes, Sergeant!” and everything will be fine.","2025-07-04T08:04:50.616Z","0","Mark","35","true",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT21obFFUaDRNWGhmVjNReFozcFZhbll6UkROalNIYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21obFFUaDRNWGhmVjNReFozcFZhbll6UkROalNIYxAB!2m1!1s0x0:0xa4a08d8e7c262f25!3m1!1s2@1:CAIQACodChtycF9oOmhlQTh4MXhfV3QxZ3pVanYzRDNjSHc%7C0cOsgXZiea_%7C?hl=en","106892004602374154320","https://lh3.googleusercontent.com/a/ACg8ocIWQbRVfrYXXcxvFrL9bDOPb6uEGA2yhqDgh6kQJ0iXQPe-Yw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106892004602374154320?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Basic Military Training Centre","3",,"2025-07-03T09:53:41.498Z","0","Danny Chan","89","true",,,,"a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2t0U2J6VlhObWRhVkRoTVNVOURiRE5mUWs5MWQyYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0U2J6VlhObWRhVkRoTVNVOURiRE5mUWs5MWQyYxAB!2m1!1s0x0:0xa4a08d8e7c262f25!3m1!1s2@1:CAIQACodChtycF9oOktSbzVXNmdaVDhMSU9DbDNfQk91d2c%7C0cO_B_Sg_7G%7C?hl=en","109304385573167722860","https://lh3.googleusercontent.com/a-/ALV-UjXyGfmgOk8nC245hS-0oiSUTg9ngUhBpirLrWlYB9DRLjNSMtfM=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/109304385573167722860?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Basic Military Training Centre","1","Bro my boy has to come here next year why you taking him","2025-07-02T12:14:28.488Z","0","Xavier Howard","1","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT214MFltbzFVRWRpUm1GTGVrTXdWMGRKYUZGblkwRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90Df5w1syKy2KEK4a7umrpw5Ffw5LABq2YOqT3r_b-MaS6AS4kAhufMOIoSAfRzp_ZOXj_fcxaLlzHRwhjR98qeaSaZyla6eQgIL2JcvICFkbQrcoBcv6E2TPFI6B63M1Gw5_eK54mBmN9wc",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214MFltbzFVRWRpUm1GTGVrTXdWMGRKYUZGblkwRRAB!2m1!1s0x0:0xa4a08d8e7c262f25!3m1!1s2@1:CAIQACodChtycF9oOmx0Ymo1UEdiRmFLekMwV0dJaFFnY0E%7C0cOH9ZS5jc8%7C?hl=en","100499383411887974382","https://lh3.googleusercontent.com/a-/ALV-UjVDHsQKu1OeAkVedbLjroW-zxOqg8tLoMBOIFAg8F6byX6m75A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100499383411887974382?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Basic Military Training Centre","5","Great experience! It comes with free daily PTs, free accommodations and even free food. You get a million dollar view of the ocean and trainers that ensure you get 7 hours of uninterrupted rest. At night you get to navigate through the jungle and sleep with the wildlife.
10/10 would NEVER go again","2025-07-01T14:46:55.626Z","0","Chow Cheng En","5","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT25CMFgxOWtla2xSTjFoNGN6WktUVzh5ZFV4bFkyYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CMFgxOWtla2xSTjFoNGN6WktUVzh5ZFV4bFkyYxAB!2m1!1s0x0:0xa4a08d8e7c262f25!3m1!1s2@1:CAIQACodChtycF9oOnB0X19keklRN1h4czZKTW8ydUxlY2c%7C0cNzIU_Jw7z%7C?hl=en","114856098413414724783","https://lh3.googleusercontent.com/a-/ALV-UjXDbxLv_RA_hUkT9_OqPkKMwlDbKyuMOW5DPVC9FAJCKPyGFaw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114856098413414724783?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Basic Military Training Centre","5",,"2025-06-18T15:00:47.926Z","0","Ashley Liew","597","true",,,,"2 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xSeVlqUkdjekZpVFhrd00zaG9OR1JoUkZOdVkyYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSeVlqUkdjekZpVFhrd00zaG9OR1JoUkZOdVkyYxAB!2m1!1s0x0:0xa4a08d8e7c262f25!3m1!1s2@1:CAIQACodChtycF9oOlRyYjRGczFiTXkwM3hoNGRhRFNuY2c%7C0cJhHUrF2W6%7C?hl=en","115333748318871707993","https://lh3.googleusercontent.com/a-/ALV-UjVddwioWn2vIWseGeLcQUEr7x5FpokOuwMgLuTFOfWDIXAE46A=s1920-c-rp-mo-ba8-br100","https://www.google.com/maps/contrib/115333748318871707993?hl=en",,,,,,,,,,,,,,,,,,,,,,,
